show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,month_of_release,year_of_release,countries
s5879,Movie,Mike Epps: Don't Take It Personal,L. Frazier,['Mike Epps'],United States,2015-12-18,2015,10,60,Stand-Up Comedy,Mike Epps tears up the stage at L.A.'s historic Orpheum Theatre in a special packed with blistering impressions and unapologetically raunchy swagger.,12.0,2015.0,[]
s5885,Movie,John Mulaney: The Comeback Kid,Rhys Thomas,['John Mulaney'],United States,2015-11-13,2015,8,62,Stand-Up Comedy,"Armed with boyish charm and a sharp wit, the former ""SNL"" writer offers sly takes on marriage, his beef with babies and the time he met Bill Clinton.",11.0,2015.0,[]
s5891,Movie,Anthony Jeselnik: Thoughts and Prayers,Adam Dubin,['Anthony Jeselnik'],United States,2015-10-16,2015,8,59,Stand-Up Comedy,There's no subject too dark as the comedian skewers taboos and riffs on national tragedies before pulling back the curtain on his provocative style.,10.0,2015.0,[]
s5895,Movie,Anjelah Johnson: Not Fancy,Jay Karas,['Anjelah Johnson-Reyes'],United States,2015-10-02,2015,10,64,Stand-Up Comedy,"The actress, comedian and YouTube sensation riffs on everything from nail salons and Gypsies to Mexican moms and super-sleuthing Liam Neeson.",10.0,2015.0,[]
s5900,Movie,Demetri Martin: Live (At the Time),Jay Karas,['Demetri Martin'],United States,2015-08-14,2015,8,62,Stand-Up Comedy,"Demetri Martin brings his off-kilter take on acoustic guitar, hairless cats, color schemes, and the word ""nope"" to Washington in his original special.",8.0,2015.0,[]
s5904,Movie,Creep,Patrick Brice,"['Mark Duplass', 'Patrick Brice']",United States,2015-07-14,2014,9,78,Horror Movies,"When a cash-strapped videographer takes a job in a remote mountain town, he finds that the client has some unsettling ideas in mind.",7.0,2015.0,[]
s5905,Movie,Chris Tucker Live,Phil Joanou,['Chris Tucker'],United States,2015-07-10,2015,8,92,Stand-Up Comedy,"Filmed in his hometown of Atlanta, Chris Tucker showcases his stand-up comedic chops as he shares his experiences from childhood to the big time.",7.0,2015.0,[]
s5906,Movie,Ralphie May: Imperfectly Yours,Anthony Pierce,['Ralphie May'],United States,2015-06-29,2015,10,69,Stand-Up Comedy,"Comedian Ralphie May takes to the Las Vegas stage with his raw, rollicking take on men's fashion, racism, sex and even waffles. Filmed live in 2013.",6.0,2015.0,[]
s5912,Movie,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),Lance Bangs,['Jen Kirkman'],United States,2015-05-22,2015,8,78,Stand-Up Comedy,"Jen Kirkman delivers some sharp, hilarious truths about divorce, kids, sex and turning 40 in this Netflix original comedy special.",5.0,2015.0,[]
s5914,Movie,Chris D'Elia: Incorrigible,Bill D'Elia,"[""Chris D'Elia""]",United States,2015-04-17,2015,8,84,Stand-Up Comedy,Stand-up comedian Chris D'Elia covers everything from how to improve the NFL to why dating is evil and that babies should grow up before they're born.,4.0,2015.0,[]
s5916,Movie,Aziz Ansari Live at Madison Square Garden,Aziz Ansari,['Aziz Ansari'],United States,2015-03-06,2015,8,58,Stand-Up Comedy,"Stand-up comedian and TV star Aziz Ansari (""Parks and Recreation"") delivers his sharp-witted take on immigrants, relationships and the food industry.",3.0,2015.0,[]
s5918,Movie,Ralphie May: Unruly,John Asher,['Ralphie May'],United States,2015-02-27,2015,8,83,Stand-Up Comedy,"Filmed in front of a raucous crowd, comedian Ralphie May unleashes his hilariously raunchy perspective in his first Netflix original stand-up special.",2.0,2015.0,[]
s5922,Movie,Bill Burr: I'm Sorry You Feel That Way,Jay Karas,['Bill Burr'],United States,2014-12-05,2014,9,81,Stand-Up Comedy,"Bill Burr escapes the zombie apocalypse, explores how rom-coms ruin great sex and explains how too many childhood hugs may be the downfall of man.",12.0,2014.0,[]
s5925,Movie,Chelsea Peretti: One of the Greats,Lance Bangs,['Chelsea Peretti'],United States,2014-11-14,2014,10,75,Stand-Up Comedy,"""Brooklyn Nine-Nine"" star Chelsea Peretti showcases her diverse talents in this dark yet silly reimagining of the comedy special.",11.0,2014.0,[]
s5928,Movie,Wyatt Cenac: Brooklyn,Wyatt Cenac,['Wyatt Cenac'],United States,2014-10-21,2014,10,68,Stand-Up Comedy,Wyatt Cenac heads to Brooklyn to share his observations on the borough that's the backdrop for three sitcoms and a reality show about cheesemongers.,10.0,2014.0,[]
s5929,Movie,Chelsea Handler: Uganda Be Kidding Me Live,James Yukich,['Chelsea Handler'],United States,2014-10-10,2014,8,71,Stand-Up Comedy,"In her first Netflix stand-up comedy special, Chelsea Handler recounts her African adventures (and provides hilarious photographic evidence).",10.0,2014.0,[]
s5939,Movie,Aziz Ansari: Buried Alive,"Will Lovelace, Dylan Southern",['Aziz Ansari'],United States,2013-11-01,2013,8,80,Stand-Up Comedy,"""Parks and Recreation"" star Aziz Ansari takes the stage to share his unfiltered views on adulthood, babies, marriage, love and more in the modern era.",11.0,2013.0,[]
s5956,Movie,Splatter,Joe Dante,"['Corey Feldman', 'Tony Todd', 'Tara Leigh', 'Erin Way', 'Mark Alan', 'Stuart Pankin']",United States,2009-11-18,2009,5,29,Horror Movies,"After committing suicide, a washed-up rocker returns from the grave to torment the five people who betrayed him in life.",11.0,2009.0,[]
s5962,Movie,706,Shravan Kumar,"['Divya Dutta', 'Atul Kulkarni', 'Mohan Agashe', 'Anupam Shyam', 'Raayo S. Bakhirta', 'Yashvit Sancheti', 'Greeva Kansara', 'Archan Trivedi', 'Rajiv Pathak']",India,2019-04-01,2019,10,118,Horror Movies,"When a doctor goes missing, his psychiatrist wife treats the bizarre medical condition of a psychic patient, who knows much more than he's leading on.",4.0,2019.0,[]
s5963,Movie,1920,Vikram Bhatt,"['Rajneesh Duggal', 'Adah Sharma', 'Indraneil Sengupta', 'Anjori Alagh', 'Rajendranath Zutshi', 'Vipin Sharma', 'Amin Hajee', 'Shri Vallabh Vyas']",India,2017-12-15,2008,1,143,Horror Movies,An architect and his wife move into a castle that is slated to become a luxury hotel. But something inside is determined to stop the renovation.,12.0,2017.0,[]
s5988,Movie,13 Cameras,Victor Zarcoff,"['PJ McCabe', 'Brianne Moncrief', 'Sarah Baldwin', 'Jim Cummings', 'Heidi Niedermeyer', 'Neville Archambault']",United States,2016-08-13,2015,8,90,Horror Movies,"Young parents-to-be Claire and Ryan move into a suburban rental home, unaware that someone is secretly watching their every move via hidden cameras.",8.0,2016.0,[]
s5989,Movie,13 Sins,Daniel Stamm,"['Mark Webber', 'Rutina Wesley', 'Devon Graye', 'Tom Bower', 'Ron Perlman', 'Pruitt Taylor Vince']",United States,2019-01-13,2014,9,93,Horror Movies,"A man agrees to appear on a game show with a $6 million prize. But as the challenges become more extreme, he realizes he's made a grave mistake.",1.0,2019.0,[]
s5992,Movie,14 Cameras,"Scott Hussion, Seth Fuller","['Neville Archambault', 'Amber Midthunder', 'Brytnee Ratledge', 'Hank Rogerson', 'Chelsea Edmundson', 'John-Paul Howard', 'Lora Martinez-Cunningham', 'Brianne Moncrief']",United States,2018-10-27,2018,9,89,Horror Movies,"Upping the “13 Cameras” ante, this sequel finds a family renting a vacation house that’s been customized to violate their privacy.",10.0,2018.0,[]
s5995,Movie,1BR,David Marmor,"['Nicole Brydon Bloom', 'Giles Matthey', 'Taylor Nichols', 'Alan Blumenfeld', 'Celeste Sully', 'Susan Davis', 'Clayton Hoff', 'Earnestine Phillips']",United States,2020-08-23,2019,10,90,Horror Movies,"Seeking her independence, a young woman moves to Los Angeles and settles into a cozy apartment complex with a disturbing sense of community.",8.0,2020.0,[]
s5996,Movie,1st Summoning,Raymond Wood,"['Hayley Lovitt', 'Teddy Cole', 'Brook Todd', 'Ace Harney', 'Jason Macdonald']",United States,2019-07-26,2018,10,94,Horror Movies,"Student filmmakers uncover occult rituals tied to an abandoned warehouse, then gradually realize the horror is closer than they think.",7.0,2019.0,[]
s6023,Movie,6-5=2,Bharat Jain,"['Prashantt Guptha', 'Gaurav Paswala', 'Gaurav Kothari', 'Disha Kapoor', 'Niharica Raizada', 'Ashrut Jain', 'Darshan Machamada']",India,2017-11-01,2014,8,103,Horror Movies,"Six friends decide to undertake a grueling mountain trek, only to find that the difficulties in store for them are not merely physical.",11.0,2017.0,[]
s6041,Movie,A Haunting at Silver Falls: The Return,Teo Konuralp,"['Laura Flannery', 'James Cavlo', 'Harry Hains', 'Clemmie Dugdale', 'Dendrie Taylor', 'Bryan Chesters', 'Jennifer Dorogi', 'Adam Lazarre-White', 'Nikita Ramsey']",United States,2019-09-17,2019,9,80,Horror Movies,"When the ghost of her serial killer aunt seemingly resurfaces, Jordan must return to Silver Falls in hopes of finally putting an end to the torment.",9.0,2019.0,[]
s6043,Movie,A Kind of Murder,Andy Goddard,"['Patrick Wilson', 'Jessica Biel', 'Vincent Kartheiser', 'Haley Bennett', 'Eddie Marsan', 'Jon Osbeck', 'Radek Lord', 'Christine Dye']",United States,2017-05-01,2016,10,96,Thrillers,"Obsessed with an unsolved murder case, a crime novelist stuck in an unhappy marriage fantasizes about killing his wife, who soon turns up dead.",5.0,2017.0,[]
s6055,Movie,A Russell Peters Christmas,Henry Sarwer-Foner,"['Russell Peters', 'Pamela Anderson', 'Michael Bublé', 'Jon Lovitz', 'Scott Thompson', 'Faizon Love', 'Goapele', 'Ted Lange']",Canada,2013-11-01,2011,8,44,Stand-Up Comedy,"Inspired by the variety shows of the 1970s, ""A Russell Peters Christmas"" is a sweet, silly, sentimental and, most of all, funny Christmas special.",11.0,2013.0,[]
s6069,Movie,A.M.I.,Rusty Nixon,"['Debs Howard', 'Philip Granger', 'Sam Robert Muik', 'Havana Guppy', 'Bonnie Hay', 'Veronica Hampson', 'Lori Triolo', 'Andrew Coghlan', 'Laura Mitchell', 'Elinet Louicius']",Canada,2020-10-01,2019,9,77,Horror Movies,"After losing her mother, a teenage girl bonds with her phone’s artificial intelligence app, a relationship that soon takes a dark and violent turn.",10.0,2020.0,[]
s6093,Movie,Adrishya,Sandeep Chatterjee,"['Ravi Kumar', 'Ayesha Singh', 'Nishat Mallick', 'Archana Kotwal', 'Rakesh Chaturvedi Om', 'Nidhi Mahavan', 'Abhijit Sinha', 'Abdur Rehman']",India,2019-12-31,2017,8,99,Horror Movies,A family’s harmonious existence is interrupted when the young son begins showing symptoms of anxiety that seem linked to disturbing events at home.,12.0,2019.0,[]
s6120,Movie,All Light Will End,Chris Blake,"['Ashley Pereira', 'Alexandra Harris', 'Ted Welch', 'Sam Jones III', 'Sarah Butler', 'Andy Buckley', 'Graham Outerbridge', 'Michael James Thomas', 'John Schuck', 'Aaron Munoz']",United States,2019-02-02,2018,9,84,Horror Movies,"A horror novelist with a traumatic past returns to her childhood hometown, where she revisits her night terrors and loses sight of reality.",2.0,2019.0,[]
s6121,Movie,All the Boys Love Mandy Lane,Jonathan Levine,"['Anson Mount', 'Edwin Hodge', 'Michael Welch', 'Brooke Bloom', 'Amber Heard', 'Aaron Himelstein', 'Whitney Able', 'Luke Grimes', 'Melissa Price']",United States,2018-07-03,2006,6,91,Horror Movies,"During a weekend excursion to a secluded ranch, an unwelcome visitor begins picking off the randy admirers of teenage temptress Mandy Lane.",7.0,2018.0,[]
s6124,Movie,Along Came a Spider,Lee Tamahori,"['Morgan Freeman', 'Monica Potter', 'Michael Wincott', 'Dylan Baker', 'Mika Boorem', 'Anton Yelchin', 'Kim Hawthorne', 'Jay O. Sanders', 'Billy Burke', 'Michael Moriarty', 'Penelope Ann Miller']",United States,2019-10-01,2001,4,103,Thrillers,"When a girl is kidnapped from a prestigious prep school, a homicide detective takes the case, teaming up with young security agent.",10.0,2019.0,[]
s6142,Movie,American Hangman,Wilson Coneybeare,"['Donald Sutherland', 'Vincent Kartheiser', 'Oliver Dennis', 'Paul Braunstein', 'Paul Amato', 'Matt Baram', 'Dan Beirne', 'Joanne Boland', 'Jamie Jacqueline Burns', 'Alexander Crowther']",Canada,2019-07-30,2019,10,99,Thrillers,"A judge’s kidnapping is streamed live on social media, as a vengeful loner puts him on trial for supposedly sending an innocent man to his death.",7.0,2019.0,[]
s6181,Movie,Apollo 18,Gonzalo López-Gallego,"['Warren Christie', 'Lloyd Owen', 'Ryan Robbins', 'Michael Kopsa', 'Andrew Airlie']",United States,2019-03-09,2011,9,87,Horror Movies,"This sci-fi thriller suggests that Apollo 17, despite official statements to the contrary, wasn't NASA's last manned mission to the moon.",3.0,2019.0,[]
s6188,Movie,"As Above, So Below",John Erick Dowdle,"['Perdita Weeks', 'Ben Feldman', 'Edwin Hodge', 'François Civil', 'Marion Lambert', 'Ali Marhyar', 'Cosme Castro', 'Hamid Djavadan', 'Théo Cholbi', 'Emy Lévy']",United States,2018-09-16,2014,9,93,Horror Movies,A beautiful tomb raider and her crew hunt for treasure in the catacombs of Paris and find themselves in a hellish underworld.,9.0,2018.0,[]
s6190,Movie,Assimilate,John Murlowski,"['Joel Courtney', 'Calum Worthy', 'Andi Matichak', 'Katherine McNamara', 'Cam Gigandet', 'Mason McNulty', 'Terry Dale Parks', 'Vito Viscuso', 'Jennifer Pierce Mathus', 'Kevin Remington']",United States,2019-10-25,2019,8,94,Horror Movies,A group of friends making a web series about their hometown realize it isn’t as boring as they thought when their neighbors start behaving strangely.,10.0,2019.0,[]
s6209,Movie,Backcountry,Adam MacDonald,"['Missy Peregrym', 'Jeff Roop', 'Eric Balfour', 'Nicholas Campbell']",Canada,2017-03-30,2014,9,92,Horror Movies,A weekend hike for urbanites Alex and Jenn takes a dangerous turn when they become lost deep in the remote territory of a menacing bear.,3.0,2017.0,[]
s6300,Movie,Bhoot,Ram Gopal Varma,"['Ajay Devgn', 'Urmila Matondkar', 'Nana Patekar', 'Rekha', 'Fardeen Khan', 'Victor Banerjee', 'Tanuja', 'Seema Biswas']",India,2019-12-31,2003,4,114,Horror Movies,"After a couple moves into an apartment, the wife’s increasingly disturbing behavior unravels chilling secrets about their new home’s past.",12.0,2019.0,[]
s6311,Movie,Bill Burr: Let It Go,Shannon Hartman,['Bill Burr'],United States,2017-11-10,2010,3,65,Stand-Up Comedy,"The musings of comedian Bill Burr are let loose in this special, which was filmed at the historic Fillmore Auditorium in San Francisco.",11.0,2017.0,[]
s6320,TV Show,Bitter Daisies,Miguel Conde,"['María Mera', 'Toni Salgado', 'Miquel Insua', 'Denis Gómez', 'Lucía Álvarez', 'Sara Sanz', 'Jimmy Núñez', 'Paloma Saavedra', 'Manuel Cortés', 'Yelena Molina', 'Ricardo de Barreiro', 'Nerea Barros', 'Santiago Cuquejo', 'Martina Stetson', 'Carlos Villarino']",Spain,2019-03-29,2018,7,180,Crime TV Shows,"While investigating the disappearance of a teen girl in a tight-knit Galician town, a Civil Guard officer uncovers secrets linked to a loss of her own.",3.0,2019.0,[]
s6331,Movie,Blackway,Daniel Alfredson,"['Anthony Hopkins', 'Julia Stiles', 'Alexander Ludwig', 'Ray Liotta', 'Hal Holbrook', 'Lochlyn Munro', 'Steve Bacic', 'Aaron Pearl', 'Aleks Paunovic']",United States,2017-12-15,2015,10,90,Thrillers,"Menaced by a psychopath who's got the local cops scared, waitress Lillian turns to a mysterious old logger to help her turn the tables on her stalker.",12.0,2017.0,[]
s6372,TV Show,Brave Miss World,Cecilia Peck,['Linor Abargil'],United States,2018-02-17,2013,6,180,Crime TV Shows,"Weeks before being named Miss World, Linor Abargil was raped. She tells the world her inspiring true story in this Emmy-nominated documentary.",2.0,2018.0,[]
s6398,Movie,Cabin Fever,Travis Zariwny,"['Gage Golightly', 'Matthew Daddario', 'Samuel Davis', 'Nadine Crocker', 'Dustin Ingram', 'Randy Schulman']",United States,2019-06-06,2016,8,98,Horror Movies,"As a flesh-eating virus rips its way through a remote woodland cabin, the terrified teens vacationing inside wonder who'll fall victim next.",6.0,2019.0,[]
s6409,TV Show,Camelia la Texana,Carlos Bolado,"['Sara Maldonado', 'Erik Hayser', 'Andrés Palacios', 'Dagoberto Gama', 'Luis Ernesto Franco', 'Arcelia Ramírez', 'Eréndira Ibarra']",Mexico,2017-02-01,2014,5,180,Crime TV Shows,"Inspired by the famous song ""Contrabando y Traición,"" Camelia, a beautiful girl from San Antonio, kills her lover and becomes a legendary drug runner.",2.0,2017.0,[]
s6425,Movie,Carriers,"Àlex Pastor, David Pastor","['Lou Taylor Pucci', 'Chris Pine', 'Piper Perabo', 'Emily VanCamp', 'Christopher Meloni', 'Kiernan Shipka', 'Ron McClary', 'Mark Moses']",United States,2019-11-20,2009,1,85,Horror Movies,"As a lethal virus spreads globally, four friends seek a reputed plague-free haven. But while avoiding the infected, the travelers turn on one another.",11.0,2019.0,[]
s6459,Movie,Chernobyl Diaries,Bradley Parker,"['Ingrid Bolsø Berdal', 'Dimitri Diatchenko', 'Olivia Taylor Dudley', 'Devin Kelley', 'Jesse McCartney', 'Nathan Phillips', 'Jonathan Sadowski', 'Alex Feldman', 'Kristof Konrad', 'Pasha D. Lychnikoff']",United States,2018-08-01,2012,10,88,Horror Movies,"A group of kids takes an illegal tour through an abandoned city near Chernobyl, where mysterious humanoid forms begin to haunt their steps...",8.0,2018.0,[]
